word,label
antiretroviral,correct
antiselulit,correct
antisemitisme,correct
antisepsis,correct
antiseptik,correct
antiseroftalmik,correct
antiserum,correct
antisiklogenesis,correct
antisiklon,correct
antisiklonal,correct
antisiklosis,correct
antisimpul,correct
antisionin,correct
antisipasi,correct
antiskorbutik,correct
antisosial,correct
antispasmodik,correct
antitesis,correct
antitoksik,correct
antitoksin,correct
antitragus,correct
antitrombin,correct
antitusif,correct
antivenom,correct
antiviral,correct
antivirus,correct
antivitamin,correct
antiwirawan,correct
antizarah,correct
antler,correct
antlia,correct
antlofobia,correct
antofili,correct
antologi,correct
anton,correct
antong,correct
antoni,correct
antonim,correct
antonimi,correct
antop,correct
antosian,correct
antosianin,correct
antraknos,correct
antraks,correct
antrasena,correct
antrasian,correct
antrasit,correct
antre,correct
antrean,correct
antrofobia,correct
antromorfis,correct
antropobiologi,correct
antropoda,correct
antropofagi,correct
antropofobia,correct
antropogeografi,correct
antropokori,correct
antropolog,correct
antropologi,correct
antropometer,correct
antropometri,correct
antropomorfisme,correct
antroponimi,correct
antroposentrisme,correct
antroposofi,correct
antui,correct
antung-antung,correct
anturium,correct
antusiasme,correct
anu,correct
anual,correct
anugerah,correct
anuitan,correct
anuitas,correct
anulospiral,correct
anulus,correct
anuma,correct
anumerta,correct
anunasika,correct
anunsiasi,correct
anuptafobia,correct
anuresis,correct
anuria,correct
anus,correct
anuswara,correct
anutan,correct
anyam,correct
anyaman,correct
anyang,correct
anyang-anyang,correct
anyang-anyangan,correct
anyelir,correct
aom,correct
aorta,correct
apa,correct
apa-apa,correct
apam,correct
apanase,correct
apar,correct
aparat,correct
aparatur,correct
aparatus,correct
apartemen,correct
apartemenisasi,correct
apartheid,correct
apartotel,correct
apastia,correct
apati,correct
apbd,correct
apbn,correct
ape,correct
apeirofobia,correct
apek,correct
apel,correct
apelativa,correct
apendektomi,correct
apendiks,correct
apendisitis,correct
apepsi,correct
apersepsi,correct
apertometer,correct
aphelion,correct
apheliotropisme,correct
api,correct
api-api,correct
apifobia,correct
apigenin,correct
apikultur,correct
apil,correct
apilan,correct
apindo,correct
apion,correct
apit,correct
apit-apit,correct
apitan,correct
apiterapi,correct
apitoksin,correct
apkiran,correct
apkromat,correct
aplasia,correct
aplaus,correct
aplikasi,correct
aplusan,correct
apnea,correct
apodisofilia,correct
apoenzim,correct
apoferitin,correct
apogami,correct
apoge,correct
apograf,correct
apok,correct
apokalips,correct
apokope,correct
apokrifa,correct
apolipoprotein,correct
apologetika,correct
apologi,correct
apologia,correct
apomik,correct
apomiksis,correct
apomorfin,correct
aponeurosis,correct
apopleksi,correct
apopleksia,correct
apoptosis,correct
aposia,correct
aposiopesis,correct
aposisi,correct
apositia,correct
apostasi,correct
apostel,correct
aposteriori,correct
apostrof,correct
apotek,correct
apoteker,correct
apotema,correct
apraksi,correct
apraksia,correct
apresiasi,correct
apresiator,correct
apresorium,correct
apri,correct
aprikot,correct
april,correct
apriori,correct
apron,correct
apsara,correct
aptasi,correct
apu,correct
apu-apu,correct
apung-apung,correct
apuran,correct
apus,correct
aquarius,correct
aquila,correct
ara,correct
arab,correct
arabahu,correct
araban,correct
arabes,correct
aragonit,correct
arah,correct
arahan,correct
arai,correct
arajang,correct
arak,correct
arak-arakan,correct
arakan,correct
arakin,correct
araknida,correct
araknitis,correct
araknofobia,correct
araknoid,correct
aral,correct
aram,correct
aram-aram,correct
aramba,correct
arandai,correct
arang,correct
aransemen,correct
arapaima,correct
ararut,correct
aras,correct
arasy,correct
arbab,correct
arbei,correct
arbiter,correct
arbitrase,correct
arbitrator,correct
arboreal,correct
arboretum,correct
arborikultur,correct
arbutin,correct
arca,correct
arcas,correct
ardi,correct
are,correct
area,correct
areal,correct
areh,correct
arek,correct
arem-arem,correct
aren,correct
arena,correct
areng,correct
areografi,correct
areola,correct
areometer,correct
ares,correct
arestasi,correct
areta,correct
argari,correct
argentit,correct
argentum,correct
arginina,correct
argirodit,correct
argol,correct
argometer,correct
argon,correct
argot,correct
argumen,correct
argumentasi,correct
arguni,correct
arhanud,correct
ari,correct
ari-ari,correct
aria,correct
ariah,correct
ariboflavinosis,correct
ariel,correct
aries,correct
arifin,correct
aril,correct
aring,correct
aris,correct
arisan,correct
aristokrasi,correct
aristokrat,correct
aristoteles,correct
aristotipe,correct
arit,correct
aritmetika,correct
aritmia,correct
aritmofobia,correct
arja,correct
arkade,correct
arkaisme,correct
arkati,correct
arkegonium,correct
arkeolog,correct
arkeologi,correct
arkeozoikum,correct
arketipe,correct
arkifonem,correct
arkileksem,correct
arkitraf,correct
arktika,correct
arku,correct
arkus,correct
arloji,correct
armada,correct
armed,correct
arnal,correct
arnika,correct
arogansi,correct
aroma,correct
aromaterapi,correct
arombai,correct
aronan,correct
arorut,correct
arpegio,correct
arpergio,correct
arpus,correct
arsen,correct
arsenal,correct
arsenik,correct
arsenikum,correct
arsik,correct
arsip,correct
arsiparis,correct
arsipelago,correct
arsiran,correct
arsis,correct
arsitek,correct
arsitektur,correct
arsonfobia,correct
arsu,correct
art,correct
arta,correct
artefak,correct
artemia,correct
arteri,correct
arteriografi,correct
arteriola,correct
arteriosklerosis,correct
arterosklerosis,correct
artesis,correct
arti,correct
artian,correct
articok,correct
artifisialitas,correct
artikel,correct
artikulasi,correct
artikulator,correct
artileri,correct
artiodaktil,correct
artis,correct
artisan,correct
artona,correct
artotek,correct
artritis,correct
artrobrankium,correct
artrokinematik,correct
artropati,correct
artropoda,correct
aru,correct
aruan,correct
aruda,correct
arui,correct
arumba,correct
arun,correct
arung-arungan,correct
arungan,correct
arus,correct
arwah,correct
arwana,correct
arya,correct
aryaduta,correct
arzak,correct
asa,correct
asabat,correct
asabiah,correct
asad,correct
asah-asah,correct
asahan,correct
asai,correct
asal,correct
asalamualaikum,correct
asalan,correct
asali,correct
asam,correct
asam-asaman,correct
asaman,correct
asan,correct
asana,correct
asango,correct
asap,correct
asar,correct
asas,correct
asbabunnuzul,correct
asbak,correct
asbes,correct
asbestosis,correct
asbun,correct
asbut,correct
ascun,correct
ase,correct
asepsis,correct
aserola,correct
asesor,correct
aset,correct
asetabulum,correct
asetal,correct
asetaldehida,correct
asetaminofen,correct
asetanilida,correct
asetat,correct
asetilena,correct
asetilkolin,correct
asetilkolina,correct
asetilkolinesterase,correct
asetimeter,correct
asetimetri,correct
asetoasetat,correct
asetoin,correct
aseton,correct
asetonitril,correct
asetum,correct
asfal,correct
asfar,correct
asfiksia,correct
asfiksofilia,correct
asi,correct
asia,correct
asiafili,correct
asiafilia,correct
asiatikosida,correct
asibilan,correct
asibilasi,correct
asid,correct
asidaminuria,correct
asidifikasi,correct
asidimeter,correct
asidosis,correct
asil,correct
asimetri,correct
asimilasi,correct
asimtot,correct
asimus,correct
asinan,correct
asinyor,correct
asisten,correct
asistensi,correct
asitaba,correct
asites,correct
asiwung,correct
askar,correct
askariasis,correct
askarid,correct
askes,correct
askese,correct
askeskin,correct
asket,correct
asketisisme,correct
asketisme,correct
askon,correct
askrindo,correct
asli,correct
asma,correct
asmara,correct
asmaragama,correct
asmaraloka,correct
asmarandana,correct
asmarawan,correct
asmat,correct
asmatik,correct
asnad,correct
asonansi,correct
asongan,correct
asortimen,correct
asosiasi,correct
aspal,correct
asparaga,correct
asparagina,correct
asparagus,correct
aspartam,correct
aspartat,correct
aspek,correct
asperger,correct
asperses,correct
aspiran,correct
aspirasi,correct
aspirat,correct
aspirator,correct
aspirin,correct
asprak,correct
aspri,correct
asrama,correct
asrar,correct
asrena,correct
asta,correct
astadikpala,correct
astagina,correct
astakona,correct
astaksantin,correct
astatin,correct
astek,correct
asteng,correct
astenia,correct
astenofobia,correct
astenopia,correct
astenosfer,correct
asteositoma,correct
aster,correct
asteraseae,correct
asterisme,correct
asteroid,correct
astigmatis,correct
astigmatisme,correct
astigmometer,correct
astrafobia,correct
astringen,correct
astrofisika,correct
astrofobia,correct
astrofotografer,correct
astrofotografi,correct
astrolab,correct
astrolog,correct
astrologi,correct
astrometri,correct
astronaut,correct
astronautika,correct
astronom,correct
astronomi,correct
astrosit,correct
asu,correct
asuan,correct
asuh-asuh,correct
asuhan,correct
asumsi,correct
asungan,correct
asupan,correct
asura,correct
asurador,correct
asuransi,correct
aswa,correct
aswad,correct
aswasada,correct
asyera,correct
asytoret,correct
asyura,correct
ata,correct
atak,correct
ataksia,correct
ataksofobia,correct
atal,correct
atalakiah,correct
atam,correct
atap,correct
atar,correct
atas,correct
atasan,correct
atase,correct
atavisme,correct
atazagorafobia,correct
atc,correct
ateis,correct
ateisme,correct
atelir,correct
atelofobia,correct
atelokolagen,correct
atensi,correct
atenuasi,correct
atenuator,correct
ateroma,correct
aterosklerosis,correct
atf,correct
athg,correct
ati-ati,correct
atikifobia,correct
atinggola,correct
atk,correct
atlas,correct
atlet,correct
atletik,correct
atm,correct
atma,correct
atman,correct
atmil,correct
atmolisis,correct
atmologi,correct
atmometer,correct
atmoradiograf,correct
atmosfer,correct
atogoim,correct
atogram,correct
atok,correct
atol,correct
atom,correct
atomisasi,correct
atomosofobia,correct
atoni,correct
atori,correct
atowa,correct
atp,correct
atraksi,correct
atraktan,correct
atresia,correct
atribusi,correct
atribut,correct
atrisi,correct
atrium,correct
atrofi,correct
atropin,correct
atur,correct
aturan,correct
aubade,correct
audiens,correct
audiensi,correct
audio,correct
audiofil,correct
audiofon,correct
audiograf,correct
audiogram,correct
audiologi,correct
audiometer,correct
audiovisual,correct
audisi,correct
audit,correct
auditan,correct
auditor,correct
auditorium,correct
aufeis,correct
aufklarung,correct
augmentatif,correct
auk,correct
auksanometer,correct
auksi,correct
auksin,correct
aula,correct
auman,correct
aung,correct
aungan,correct
aura,correct
aurat,correct
aureol,correct
auri,correct
auriga,correct
aurikularia,correct
aurofobia,correct
aurora,correct
aurum,correct
auskultasi,correct
australia,correct
austronesia,correct
autad,correct
autarki,correct
autentikasi,correct
autentisitas,correct
autis,correct
autisme,correct
autistis,correct
autoaktivitas,correct
autoantibodi,correct
autobiograf,correct
autobiografi,correct
autodial,correct
autodidak,correct
autodin,correct
autodisomofobia,correct
autoerotisme,correct
autofobia,correct
autofokus,correct
autogami,correct
autograf,correct
autografi,correct
autogram,correct
autohtonus,correct
autoignisi,correct
autoimunitas,correct
autoinfeksi,correct
autokatalisis,correct
autoklaf,correct
autoklastik,correct
autokolimasi,correct
autokonvolusi,correct
autokrasi,correct
autokrat,correct
autokritik,correct
autoksidasi,correct
autolisis,correct
autolitograf,correct
automatik,correct
automaton,correct
automatonofobia,correct
automisofobia,correct
automobil,correct
automorf,correct
autonisasi,correct
autopilot,correct
autopsi,correct
autorotasi,correct
autosom,correct
autosugesti,correct
autotoksin,correct
autotomi,correct
autotransfusi,correct
autotransplantasi,correct
autotrof,correct
availabilitas,correct
avalans,correct
avatar,correct
aven,correct
aversi,correct
avesta,correct
avgas,correct
aviari,correct
aviasi,correct
aviatofobia,correct
aviator,correct
avidin,correct
aviditas,correct
avifauna,correct
avikultur,correct
aviofobia,correct
avitaminosis,correct
avokad,correct
avolisi,correct
avontur,correct
avonturir,correct
avtur,correct
avulsi,correct
avunkulokal,correct
awaasam,correct
awak,correct
awakutu,correct
awal,correct
awalan,correct
awam,correct
awan,correct
awan-berawan,correct
awang,correct
awang-awang,correct
awang-gemawang,correct
awangan,correct
awar,correct
awar-awar,correct
awasan,correct
awat,correct
aweh,correct
awig-awig,correct
awin,correct
awis,correct
awit,correct
awitan,correct
awonatuk,correct
awonkat,correct
awonkup,correct
awuk-awuk,correct
awur,correct
awuran,correct
awyi,correct
awyu,correct
ayah,correct
ayahanda,correct
ayak-ayak,correct
ayakan,correct
ayam,correct
ayam-ayam,correct
ayam-ayaman,correct
ayamaru,correct
ayan,correct
ayang-ayang,correct
ayapan,correct
ayar,correct
ayat,correct
ayatullah,correct
ayfat,correct
ayong-ayong,correct
aytek,correct
ayuman,correct
ayun,correct
ayunan,correct
ayunda,correct
ayurweda,correct
ayut-ayutan,correct
azab,correct
azal,correct
azalea,correct
azam,correct
azan,correct
azeotrop,correct
aziana,correct
azimat,correct
azimut,correct
azoikum,correct
azoospermia,correct
azotemia,correct
azulena,correct
azurit,correct
ba-bi-bu,correct
baal,correct
baang,correct
baasuh,correct
bab,correct
baba,correct
babad,correct
babak,correct
babakan,correct
babal,correct
babanci,correct
babarangan,correct
babasu,correct
babat,correct
babatan,correct
babe,correct
babel,correct
babesiasis,correct
babi,correct
babinkumnas,correct
bablas,correct
babon,correct
babongko,correct
babu,correct
babun,correct
babunyai,correct
baburin,correct
baburu,correct
baburua,correct
babut,correct
bacaan,correct
bacaleg,correct
bacan,correct
bacang,correct
baceman,correct
bacik,correct
baco,correct
bacokan,correct
bacot,correct
bad,correct
bada,correct
badai,correct
badak,correct
badal,correct
badam,correct
badan,correct
badandang,correct
badang,correct
badar,correct
badari,correct
badau,correct
bade,correct
bade-bade,correct
bader,correct
badi,correct
badik,correct
badminton,correct
bado,correct
badong,correct
badu,correct
badui,correct
badung,correct
badur,correct
badut,correct
baduyut,correct
baebunta,correct
baftah,correct
bagai,correct
bagal,correct
bagan,correct
bagana,correct
bagang,correct
bagar,correct
bagas,correct
bagasi,correct
bagasosis,correct
bagat,correct
bagea,correct
bagi,correct
bagian,correct
baginda,correct
baglog,correct
bagong,correct
bagor,correct
baguk,correct
bagung,correct
bagusan,correct
bah,correct
bahadur,correct
bahagia,correct
bahak,correct
bahala,correct
bahalan,correct
baham,correct
bahan,correct
bahana,correct
bahang,correct
bahar,correct
bahara,correct
bahariwan,correct
baharu,correct
baharu-baharu,correct
bahasa,correct
bahasan,correct
bahasawan,correct
bahau,correct
bahaya,correct
bahri,correct
bahrulhayat,correct
bahtera,correct
bahu,correct
bahuku,correct
baiat,correct
baiduri,correct
baik,correct
bailau,correct
baileo,correct
bailmen,correct
bainah,correct
bais,correct
bait,correct
baitulharam,correct
baitullah,correct
baitulmakdis,correct
baitulmakmur,correct
baitulmal,correct
baitulmukadas,correct
baja,correct
bajaj,correct
bajak,correct
bajakan,correct
bajan,correct
bajang,correct
bajang-bajang,correct
bajao,correct
bajar,correct
bajau,correct
bajawa,correct
bajetah,correct
baji,correct
baji-baji,correct
bajigur,correct
bajing,correct
bajingan,correct
bajir,correct
baju,correct
bajul,correct
bak,correct
baka,correct
bakal,correct
bakalan,correct
bakalaureat,correct
bakam,correct
bakap,correct
bakaran,correct
bakarat,correct
